LIFNR,NAME1,RISK_CLASS,avg_days_overdue_hist,late_ratio,total_spend_vol,transaction_count,payment_consistency_score,open_exposure,open_count,years_active,payment_terms_risk,is_payment_blocked,dunning_level,reversal_rate,discount_capture_rate,avg_payment_terms_days,voided_payment_rate,stale_payment_rate,composite_risk,RISK_CLASS_LABEL,KMEANS_CLUSTER,ISOLATION_SCORE,IS_OUTLIER
V004442,Delta Industries,B,21.40909090909091,0.7727272727272727,649634.89,44,20.462464992589204,300667.34,22,6.8,0.25,0,0.0,0.03125,0.14285714285714285,2.1875,0.030303030303030304,0.0,0.32717803030303033,0,2,0.2893,0
V004443,Inter Solutions,B,26.333333333333332,0.8958333333333334,600990.87,48,19.749854115629624,199460.21,24,4.6,0.25,0,4.0,0.0380952380952381,0.0625,3.0476190476190474,0.08571428571428572,0.02857142857142857,0.5408531746031746,1,3,0.5923,0
V004444,Agro Enterprises,C,23.34090909090909,0.7954545454545454,637960.88,44,22.489215174263734,687462.8099999999,25,6.95,0.1,0,4.0,0.06521739130434782,0.047619047619047616,2.282608695652174,0.0,0.0,0.49241189064558627,0,3,0.3936,0
V004445,Agro Services,A,17.895833333333332,0.7708333333333334,1399005.87,48,21.011890841558944,283686.93,30,7.9,0.25,0,4.0,0.0380952380952381,0.0,1.9047619047619047,0.029411764705882353,0.029411764705882353,0.4625666725023343,0,1,0.5386,0
V004446,Smart Pvt Ltd,B,23.78048780487805,0.8292682926829268,442231.05,41,23.440896095416186,330713.5,25,6.233333333333333,0.75,1,1.0,0.043478260869565216,0.058823529411764705,1.8478260869565217,0.030303030303030304,0.030303030303030304,0.4927439827757961,0,0,0.3105,0
V004447,Eco Services,C,19.818181818181817,0.7272727272727273,692912.09,33,20.067782864355223,252165.41,20,6.4,0.35,0,4.0,0.03529411764705882,0.05263157894736842,2.235294117647059,0.0,0.0,0.4542869875222816,0,1,0.1544,0
V004448,Eco Ltd,C,22.864864864864863,0.6486486486486487,328495.75,37,24.0510593000278,324925.77999999997,24,6.4,0.1,0,2.0,0.0,0.0,2.380952380952381,0.0,0.0625,0.36486486486486486,0,1,0.4399,0
V004449,Digital BV,A,19.51063829787234,0.7446808510638298,946598.91,47,21.985046637900847,435817.37,25,6.8999999999999995,0.75,0,4.0,0.03260869565217391,0.10344827586206896,3.152173913043478,0.0,0.02702702702702703,0.457959451125501,0,1,0.2954,0
V004450,Infra Services,A,18.05,0.7,1120559.0,40,22.461305759244194,200350.06,28,7.5,0.55,0,4.0,0.031578947368421054,0.16666666666666666,2.526315789473684,0.0625,0.0625,0.44461622807017537,0,1,0.4785,0
V004451,Net Pvt Ltd,A,19.23913043478261,0.8043478260869565,1233966.18,46,19.451574952068587,232704.07,20,6.4,0.2,1,4.0,0.010416666666666666,0.07692307692307693,2.7083333333333335,0.03225806451612903,0.03225806451612903,0.5757348644226273,2,3,0.4459,0
V004452,Inter Inc,A,24.11111111111111,0.8222222222222222,671115.7,45,20.551733196344713,380757.55,31,6.3,0.1,0,3.0,0.029411764705882353,0.0967741935483871,3.0392156862745097,0.02564102564102564,0.05128205128205128,0.4651349086643204,0,3,0.1642,0
V004453,Gamma Partners,A,27.2,0.9,372224.25,40,19.556886124119938,403998.45999999996,31,6.8999999999999995,0.75,1,4.0,0.010101010101010102,0.047619047619047616,2.121212121212121,0.0,0.03125,0.6343434343434343,2,3,0.365,0
V004454,Pro Inc,C,25.275,0.825,405824.57,40,21.630922191894516,205422.6,17,7.133333333333333,0.75,1,3.0,0.056179775280898875,0.03333333333333333,3.3707865168539324,0.05405405405405406,0.02702702702702703,0.5763358829334952,2,3,0.4244,0
V004455,Logis Ltd,A,23.866666666666667,0.8,534683.12,45,22.437387629498307,262848.25,25,5.666666666666667,0.75,0,3.0,0.038461538461538464,0.03571428571428571,2.6923076923076925,0.02702702702702703,0.02702702702702703,0.458493300993301,0,3,0.1102,0
V004456,Energy Solutions,A,24.225,0.725,601634.49,40,24.581092900949866,348842.1,20,6.65,0.55,0,3.0,0.03488372093023256,0.17647058823529413,1.9767441860465116,0.029411764705882353,0.029411764705882353,0.43736704856361147,0,1,0.2387,0
V004457,Prime Associates,A,24.305555555555557,0.8333333333333334,562490.92,36,22.146034078290977,199542.07,24,4.75,0.75,1,4.0,0.0,0.07407407407407407,3.033707865168539,0.06666666666666667,0.06666666666666667,0.6079398148148148,2,3,0.477,0
V004458,Alpha Inc,A,22.526315789473685,0.6842105263157895,763046.66,38,25.143627253543777,564495.95,36,6.3,0.75,1,4.0,0.009615384615384616,0.20588235294117646,3.269230769230769,0.034482758620689655,0.0,0.5535326213411512,1,0,0.5895,0
V004459,Global Services,B,25.476190476190474,0.8333333333333334,547614.84,42,21.402345546450352,524199.53,17,6.5,0.55,0,1.0,0.02197802197802198,0.08,2.7472527472527473,0.027777777777777776,0.027777777777777776,0.3986263736263736,0,2,0.1769,0
V004460,Smart Enterprises,A,28.51219512195122,0.926829268292683,458716.35,41,18.29907368040731,302440.08,25,4.8999999999999995,0.2,0,4.0,0.061224489795918366,0.16666666666666666,1.836734693877551,0.0,0.03125,0.5529720424755268,1,3,0.6639,1
V004461,Prime AG,C,15.42,0.72,994255.35,50,21.610739960321883,436776.68,25,6.55,0.35,1,4.0,0.0,0.125,2.2857142857142856,0.046511627906976744,0.023255813953488372,0.5349011627906977,1,0,0.4818,0
V004462,Delta Corp,A,21.547619047619047,0.7380952380952381,284581.16,42,23.025121361352134,225275.38,15,5.1,0.75,0,0.0,0.047058823529411764,0.09090909090909091,2.588235294117647,0.03225806451612903,0.0,0.31914200626487155,0,2,0.4233,0
V004463,Beta Enterprises,B,21.029411764705884,0.7647058823529411,713366.27,34,23.690536781103695,197813.73,20,7.7,0.75,0,0.0,0.02564102564102564,0.1,2.5641025641025643,0.0,0.037037037037037035,0.31959841628959273,0,2,0.3448,0
V004464,Agro AG,B,18.90909090909091,0.6818181818181818,586204.2,44,21.874715340944608,285794.4,32,6.5,0.55,0,4.0,0.04854368932038835,0.0,2.4271844660194173,0.03125,0.03125,0.44131270226537217,0,1,0.3135,0
V004465,Trans Inc,A,26.8,0.8666666666666667,533839.77,45,21.63288742128101,131420.89,21,6.25,0.35,1,4.0,0.023255813953488372,0.13333333333333333,3.488372093023256,0.023809523809523808,0.07142857142857142,0.626373200442968,2,3,0.3974,0
V004466,Metal Services,A,29.91176470588235,0.8823529411764706,323348.91,34,23.93598488780062,200605.59,14,8.1,0.25,0,2.0,0.028985507246376812,0.0625,2.318840579710145,0.0,0.0,0.46723678601875535,0,2,0.3332,0
V004467,Pharma Solutions,A,26.26829268292683,0.8780487804878049,1016043.7000000001,41,21.871241837449357,239455.12,22,8.4,0.35,0,1.0,0.0,0.0,2.888888888888889,0.0,0.05405405405405406,0.41036585365853656,0,2,0.5621,0
V004468,Net Enterprises,B,24.951219512195124,0.8536585365853658,636766.1,41,21.39153012235473,364694.86,25,7.6,0.35,1,3.0,0.01904761904761905,0.07142857142857142,2.6666666666666665,0.0,0.09090909090909091,0.574465737514518,2,3,0.2399,0
V004469,Energy Industries,D,27.244897959183675,0.8163265306122449,364808.52,49,21.913210068591134,102399.35,15,5.1,0.1,1,1.0,0.033707865168539325,0.0,2.359550561797753,0.0,0.0,0.4992891538637927,1,2,0.4921,0
V004470,Global Enterprises,B,22.441860465116278,0.8372093023255814,467765.77,43,21.414617088047258,437097.65,22,4.7,0.25,0,0.0,0.05555555555555555,0.1111111111111111,2.0,0.03333333333333333,0.03333333333333333,0.35355943152454783,0,2,0.4508,0
V004471,Metal AG,A,23.22222222222222,0.7555555555555555,570278.85,45,22.353450912035207,223086.69,21,5.666666666666667,0.75,1,3.0,0.012345679012345678,0.17391304347826086,2.8395061728395063,0.0,0.05263157894736842,0.5371604938271605,1,0,0.2261,0
V004472,Digital Partners,D,22.161290322580644,0.8064516129032258,515263.4,31,22.217255717412606,159521.39,16,5.7,0.75,0,2.0,0.05063291139240506,0.2,2.5316455696202533,0.0,0.16,0.4143374846876276,0,1,0.4788,0
V004473,Logis BV,A,25.545454545454547,0.7954545454545454,678383.7999999999,44,23.061550146020558,342342.0,13,6.7,0.25,0,4.0,0.039473684210526314,0.043478260869565216,3.026315789473684,0.0,0.05555555555555555,0.49902312599681026,1,3,0.1871,0
V004474,Agro BV,A,23.41860465116279,0.7674418604651163,554927.74,43,22.590803605238438,473642.13,22,6.433333333333334,0.25,0,4.0,0.031578947368421054,0.047619047619047616,2.210526315789474,0.03125,0.09375,0.48409297225622194,0,1,0.2566,0
V004475,Delta Enterprises,B,16.85,0.75,602926.11,40,22.807499891089577,458837.67,24,4.8,0.25,0,2.0,0.05555555555555555,0.08333333333333333,2.6666666666666665,0.0,0.0,0.37576388888888884,0,1,0.3911,0
V004476,Net Associates,A,22.822222222222223,0.8222222222222222,545342.1,45,22.088961546940634,160699.41,13,6.133333333333333,0.55,1,4.0,0.024390243902439025,0.05555555555555555,2.1951219512195124,0.02702702702702703,0.0,0.5969009863522058,2,3,0.1255,0
V004477,Uni Inc,A,17.235294117647058,0.6764705882352942,356573.8,34,22.664962712507563,235685.16999999998,12,4.75,0.75,0,2.0,0.0,0.0625,2.0779220779220777,0.034482758620689655,0.06896551724137931,0.3532031778228533,0,1,0.5264,0
V004478,Tech Solutions,A,15.069767441860465,0.6744186046511628,1211921.3399999999,43,19.28655508605635,326059.09,26,7.0,0.75,0,1.0,0.042105263157894736,0.09090909090909091,2.3157894736842106,0.12903225806451613,0.0,0.3197300311920085,0,1,0.9488,1
V004479,Eco Corp,A,23.735294117647058,0.8235294117647058,728632.2,34,22.104858678209204,198222.36000000002,25,7.366666666666667,0.75,1,4.0,0.024096385542168676,0.2,1.8072289156626506,0.07692307692307693,0.0,0.6060578285994658,2,0,0.4609,0
V004480,Trans Solutions,D,23.02857142857143,0.8285714285714286,306497.46,35,22.534268954437472,184508.98,24,5.5,0.55,0,0.0,0.053763440860215055,0.1,2.150537634408602,0.0,0.07692307692307693,0.34990015360983107,0,2,0.4321,0
V004481,Trans Inc,C,18.6734693877551,0.7755102040816326,385214.63,49,21.08552797052799,542198.08,18,5.833333333333333,0.75,0,4.0,0.03529411764705882,0.21052631578947367,2.235294117647059,0.045454545454545456,0.045454545454545456,0.4685340499836298,0,1,0.3959,0
V004482,Tech Group,B,19.525,0.725,763583.79,40,23.74003164623212,209050.85,26,5.75,0.25,1,4.0,0.022222222222222223,0.14285714285714285,2.3333333333333335,0.11764705882352941,0.029411764705882353,0.5628410947712419,1,0,0.4923,0
V004483,Prime Enterprises,B,21.170731707317074,0.7317073170731707,666292.59,41,22.754013315264178,472561.03,19,7.5,0.55,1,4.0,0.037037037037037035,0.21052631578947367,2.345679012345679,0.0,0.029411764705882353,0.5614272809394761,1,0,0.2944,0
V004484,Trans Enterprises,C,24.653846153846153,0.9230769230769231,957603.2000000001,52,18.717596434627833,139084.56,21,4.6,0.35,1,1.0,0.05825242718446602,0.13636363636363635,2.1359223300970873,0.0,0.023255813953488372,0.5229726786158825,1,3,0.6726,1
V004485,Uni Solutions,A,29.56756756756757,0.9459459459459459,1081395.6800000002,37,18.923149462644574,527854.03,31,6.0,0.1,1,3.0,0.010309278350515464,0.043478260869565216,2.3711340206185567,0.0,0.0625,0.6205129098170336,2,3,0.6366,1
V004486,Delta AG,A,23.511627906976745,0.7906976744186046,455262.66,43,22.255413566166485,123130.93000000001,16,7.3999999999999995,0.35,1,4.0,0.0,0.16666666666666666,2.7586206896551726,0.0,0.0,0.5851744186046511,2,0,0.3238,0
V004487,Smart Inc,A,19.209302325581394,0.6976744186046512,537422.52,43,21.463765856432474,306656.27999999997,18,6.1000000000000005,0.35,1,3.0,0.012987012987012988,0.21739130434782608,2.987012987012987,0.029411764705882353,0.029411764705882353,0.5060809630406073,1,0,0.3107,0
V004488,Pharma Ltd,D,22.975609756097562,0.7804878048780488,724560.5499999999,41,24.394146638976785,394563.7,24,7.3,0.55,0,2.0,0.010309278350515464,0.11538461538461539,2.6804123711340204,0.0,0.03125,0.4059089766155393,0,1,0.1922,0
V004489,Epsilon AG,B,20.205128205128204,0.6923076923076923,448844.6,39,23.23017489475759,491416.63999999996,24,5.5,0.35,0,4.0,0.030612244897959183,0.1388888888888889,3.673469387755102,0.034482758620689655,0.034482758620689655,0.44838984223220674,0,1,0.4486,0
V004490,Beta Services,B,24.095238095238095,0.8571428571428571,966369.75,42,20.656079863027774,221802.59,17,6.1,0.25,1,2.0,0.02531645569620253,0.1,2.5316455696202533,0.0,0.05405405405405406,0.5350713281093028,1,3,0.2214,0
V004491,Uni Enterprises,B,20.130434782608695,0.6739130434782609,516668.63,46,24.316074880303788,225562.83,28,5.15,0.1,0,3.0,0.01818181818181818,0.21739130434782608,2.090909090909091,0.0,0.024390243902439025,0.400368906455863,0,1,0.4143,0
V004492,Trans BV,B,27.022727272727273,0.8409090909090909,446798.35,44,21.479561552369493,468677.68,23,4.7,0.2,0,1.0,0.009345794392523364,0.07142857142857142,2.616822429906542,0.0,0.027777777777777776,0.40330200368167657,0,2,0.2986,0
V004493,Beta Pvt Ltd,B,20.630434782608695,0.7391304347826086,552936.95,46,23.42017999328516,158749.88,13,6.3,0.75,1,1.0,0.03571428571428571,0.14814814814814814,3.2142857142857144,0.08333333333333333,0.05555555555555555,0.4571040372670807,0,0,0.5343,0
V004494,Trans Solutions,A,19.897435897435898,0.7435897435897436,782527.44,39,24.63394627423376,129750.07,19,5.4,0.55,1,2.0,0.011764705882352941,0.18181818181818182,2.588235294117647,0.04,0.0,0.4861593765711413,0,0,0.3785,0
V004495,Epsilon AG,A,24.37837837837838,0.8108108108108109,383604.39999999997,37,22.92421251688964,330296.61,29,6.733333333333334,0.75,0,4.0,0.020618556701030927,0.07407407407407407,2.783505154639175,0.0,0.0,0.4968816754899229,1,3,0.1328,0
V004496,Eco Enterprises,A,24.863636363636363,0.8409090909090909,1015705.24,44,21.950886944088055,238976.27,22,5.4,0.2,0,3.0,0.02040816326530612,0.05555555555555555,1.836734693877551,0.02857142857142857,0.0,0.47326917130488555,0,3,0.2696,0
V004497,Trans Ltd,B,22.057692307692307,0.8076923076923077,559243.27,52,20.953181668212494,539548.26,22,5.8,0.25,0,2.0,0.009708737864077669,0.11538461538461539,2.5242718446601944,0.022727272727272728,0.045454545454545456,0.4124583446488786,0,2,0.1421,0
V004498,Sigma BV,C,19.264705882352942,0.7352941176470589,466158.09,34,23.57105161322459,702426.04,25,6.35,0.35,0,4.0,0.034482758620689655,0.16666666666666666,2.0689655172413794,0.0,0.03571428571428571,0.45430611899932394,0,1,0.3332,0
V004499,Uni BV,A,20.0,0.7647058823529411,877442.81,34,23.116306719794935,217513.66999999998,23,6.7,0.2,0,3.0,0.02247191011235955,0.045454545454545456,2.4719101123595504,0.0,0.1,0.42749228905045156,0,1,0.2792,0
V004500,Energy Associates,C,28.8125,0.875,505003.01,32,20.548035774583138,76411.64,15,5.533333333333334,0.75,0,3.0,0.039473684210526314,0.1,2.6315789473684212,0.0,0.0,0.498999451754386,1,3,0.3482,0
V004501,Gamma Partners,A,25.303030303030305,0.8181818181818182,485191.29,33,22.05318124512432,341464.35,29,6.949999999999999,0.25,1,4.0,0.023809523809523808,0.0625,3.8095238095238093,0.0,0.0,0.6032647907647908,2,3,0.3317,0
V004502,Prime Inc,C,24.25,0.875,588109.84,48,20.427869990295747,506560.88,21,6.166666666666667,0.55,1,3.0,0.010526315789473684,0.043478260869565216,2.4210526315789473,0.02564102564102564,0.0,0.5796584008097165,2,3,0.2059,0
V004503,Metal Pvt Ltd,A,22.28125,0.75,579098.75,32,22.989807524205155,267893.89999999997,24,5.7,0.35,0,1.0,0.023255813953488372,0.15,2.3255813953488373,0.0,0.0,0.35766412306201545,0,2,0.1477,0
V004504,Pro Industries,B,22.48,0.8,732135.68,50,22.652872953804877,479274.19,20,6.25,0.55,0,4.0,0.020202020202020204,0.05263157894736842,1.9191919191919191,0.05263157894736842,0.0,0.4909500265816056,0,3,0.2273,0
V004505,Trans BV,A,28.386363636363637,0.8636363636363636,856119.75,44,21.89745223482224,546032.2799999999,28,4.7,0.25,0,3.0,0.01,0.03225806451612903,3.1,0.027777777777777776,0.0,0.493645202020202,0,3,0.4751,0
V004506,Infra Corp,A,20.58974358974359,0.8205128205128205,538281.19,39,21.410422878291325,315052.02,29,7.5,0.35,1,4.0,0.050505050505050504,0.08823529411764706,3.4343434343434343,0.06060606060606061,0.06060606060606061,0.5930555555555554,2,0,0.4324,0
V004507,Net Ltd,A,23.615384615384617,0.8461538461538461,809816.97,39,23.045281951907533,299267.75,27,5.65,0.1,0,3.0,0.011904761904761904,0.13636363636363635,2.619047619047619,0.02702702702702703,0.0,0.4686367686367686,0,2,0.2245,0
V004508,Trans Solutions,A,23.5,0.7857142857142857,712586.01,42,22.701939317610904,299781.70999999996,25,6.5,0.25,0,3.0,0.03571428571428571,0.0,2.142857142857143,0.0,0.0,0.4497023809523809,0,2,0.1483,0
V004509,Sigma Enterprises,A,23.67391304347826,0.8043478260869565,375321.26,46,22.50832374214391,246787.76,22,8.3,0.75,0,2.0,0.04950495049504951,0.08,2.4752475247524752,0.0,0.0967741935483871,0.419896147223418,0,2,0.3946,0
V004510,Delta Enterprises,C,24.442622950819672,0.7704918032786885,1182952.46,61,24.22500401800031,196919.47,15,7.0,0.75,0,4.0,0.05,0.2692307692307692,2.6,0.0,0.04,0.4879918032786885,0,1,0.5422,0
V004511,Alpha Services,A,17.0,0.7333333333333333,402748.74,30,21.915197057497924,396616.6,26,5.866666666666667,0.75,0,3.0,0.024096385542168676,0.2,1.8072289156626506,0.08,0.12,0.41374297188755016,0,1,0.6601,1
V004512,Epsilon GmbH,B,26.105263157894736,0.8947368421052632,967693.06,38,21.054356259369314,425996.9,24,7.6,0.55,1,4.0,0.03488372093023256,0.0625,1.8604651162790697,0.0,0.03125,0.6306813545491635,2,3,0.3502,0
V004513,Inter Ltd,B,22.625,0.8125,657793.4400000001,48,22.645862897734297,205584.26,20,6.733333333333333,0.25,1,3.0,0.020202020202020204,0.08,2.525252525252525,0.05263157894736842,0.02631578947368421,0.5578041932482722,1,0,0.1098,0
V004514,Gamma Associates,B,27.642857142857142,0.8333333333333334,290947.77999999997,42,22.659538914831273,289946.64,23,6.833333333333333,0.25,1,1.0,0.010309278350515464,0.0,1.443298969072165,0.0,0.030303030303030304,0.503709499263623,1,2,0.4755,0
V004515,Net Enterprises,A,27.475,0.925,1571661.36,40,17.785023229730438,385332.66,21,7.2,0.1,0,2.0,0.034482758620689655,0.05555555555555555,2.0689655172413794,0.05714285714285714,0.0,0.4761417282430214,0,3,0.7552,1
V004516,Eco BV,A,12.159090909090908,0.75,362175.27,44,19.281203260023325,334123.12,21,6.0,0.35,0,1.0,0.03225806451612903,0.0967741935483871,3.3333333333333335,0.0,0.03125,0.31638868523949165,0,1,0.4421,0
V004517,Sigma GmbH,B,23.725,0.85,329834.96,40,22.023283133992532,178018.41,21,6.233333333333333,0.75,1,4.0,0.06521739130434782,0.1,1.0869565217391304,0.0,0.029411764705882353,0.6103759057971014,2,3,0.4201,0
V004518,Beta Services,A,23.5,0.8333333333333334,277481.1,42,21.83111451519619,391464.43,16,6.45,0.55,1,2.0,0.04819277108433735,0.16666666666666666,2.891566265060241,0.0,0.0625,0.5277359437751004,1,0,0.2723,0
V004519,Prime Services,B,22.06122448979592,0.8367346938775511,446988.98,49,19.026744514044463,222429.08000000002,14,6.9,0.2,1,2.0,0.022222222222222223,0.05263157894736842,2.111111111111111,0.027777777777777776,0.0,0.5229421768707483,1,3,0.2868,0
V004520,Smart AG,B,23.071428571428573,0.8095238095238095,588377.6900000001,42,21.606675636380277,281085.1,29,7.050000000000001,0.25,1,4.0,0.05,0.16,2.5,0.02564102564102564,0.05128205128205128,0.5965521978021978,2,0,0.1947,0
V004521,Tech Corp,C,14.854166666666666,0.6041666666666666,729474.82,48,21.9525499738552,296831.93,23,6.833333333333333,0.35,1,4.0,0.020833333333333332,0.19230769230769232,2.7083333333333335,0.023809523809523808,0.0,0.4976066468253968,1,0,0.498,0
V004522,Global BV,A,25.58695652173913,0.8695652173913043,495089.22,46,18.87923737508309,146784.81,26,7.833333333333333,0.75,0,4.0,0.04040404040404041,0.08333333333333333,2.4242424242424243,0.027777777777777776,0.027777777777777776,0.5243000658761529,1,3,0.3079,0
V004523,Zeta Associates,A,16.224489795918366,0.7142857142857143,438239.89,49,23.0771038280031,250286.65,29,7.15,0.55,1,3.0,0.019417475728155338,0.1875,3.1067961165048543,0.0,0.02702702702702703,0.4963295026748563,0,0,0.3268,0
V004524,Inter Ltd,A,18.638297872340427,0.7021276595744681,1040573.78,47,24.07273898535788,607222.11,20,5.95,0.25,1,4.0,0.03125,0.08,2.6041666666666665,0.0,0.0,0.5414228723404255,1,0,0.4452,0
V004525,Sigma Partners,B,26.52,0.88,993232.74,50,21.14598432471812,218874.45,18,6.4,0.75,0,4.0,0.05102040816326531,0.09523809523809523,2.142857142857143,0.05128205128205128,0.0,0.5347302459445316,1,3,0.3653,0
V004526,Beta Associates,A,21.685714285714287,0.7428571428571429,803656.8500000001,35,22.763194529988183,190609.61000000002,25,7.3,0.25,0,1.0,0.012195121951219513,0.25,2.4390243902439024,0.0,0.0,0.35193379790940765,0,1,0.3637,0
V004527,Delta GmbH,C,23.636363636363637,0.7272727272727273,1111559.85,55,23.798041964556692,213746.39,24,7.8,0.2,1,4.0,0.0,0.15789473684210525,1.9,0.024390243902439025,0.0,0.5691056910569106,2,0,0.5128,0
V004528,Beta Partners,A,21.375,0.8,366066.81,40,22.05318454822225,323830.72000000003,33,5.550000000000001,0.35,0,1.0,0.02040816326530612,0.05,2.0408163265306123,0.034482758620689655,0.06896551724137931,0.37205159218859957,0,2,0.2389,0
V004529,Infra BV,A,23.21276595744681,0.8085106382978723,642566.44,47,23.424194265028035,426751.17,25,6.2,0.75,1,4.0,0.02040816326530612,0.17391304347826086,2.3469387755102042,0.0,0.05263157894736842,0.5913138659719207,2,0,0.2486,0
V004530,Trans Group,A,24.225806451612904,0.7741935483870968,910015.66,62,22.85551148140595,387536.3,21,4.7,0.25,0,4.0,0.017241379310344827,0.15384615384615385,2.2413793103448274,0.0,0.019230769230769232,0.48492306266221724,0,1,0.2714,0
V004531,Metal BV,B,27.542857142857144,0.8857142857142857,422355.69,35,19.51823108116653,337905.9,26,7.0,0.75,1,4.0,0.022222222222222223,0.0,2.2222222222222223,0.034482758620689655,0.034482758620689655,0.6361466885604816,2,3,0.4102,0
V004532,Inter Corp,D,23.07894736842105,0.8157894736842105,419238.21,38,18.921432976628566,269932.01,23,8.350000000000001,0.2,0,4.0,0.010309278350515464,0.045454545454545456,2.268041237113402,0.0,0.0967741935483871,0.49193005064206907,0,3,0.4233,0
V004533,Pro Pvt Ltd,B,21.4,0.78,782327.39,50,21.867877849317093,329496.64,36,7.949999999999999,0.75,0,4.0,0.03636363636363636,0.07407407407407407,2.4545454545454546,0.024390243902439025,0.07317073170731707,0.4792420546932742,0,1,0.2251,0
V004534,Beta Inc,A,26.205128205128204,0.8717948717948718,627964.59,39,20.840471111933663,269823.83,25,7.65,0.55,0,4.0,0.02040816326530612,0.037037037037037035,2.7551020408163267,0.0,0.0625,0.5227673120530264,1,3,0.2617,0
V004535,Digital Associates,A,23.967741935483872,0.7419354838709677,418065.14,31,23.908832218753723,215349.05,22,5.2,0.25,1,2.0,0.012195121951219513,0.043478260869565216,2.8048780487804876,0.0,0.038461538461538464,0.49866574875426173,1,0,0.2231,0
V004536,Smart Enterprises,C,25.92156862745098,0.8431372549019608,605887.94,51,23.32110043480359,97936.5,15,6.8,0.55,0,4.0,0.0,0.058823529411764705,1.9767441860465116,0.045454545454545456,0.0,0.5154931669637551,1,3,0.3599,0
V004537,Prime Enterprises,C,22.86111111111111,0.7777777777777778,425912.02,36,21.992404893868997,453746.66,24,7.449999999999999,0.55,1,4.0,0.02197802197802198,0.14285714285714285,3.076923076923077,0.0,0.037037037037037035,0.5807857651607652,2,0,0.2216,0
V004538,Sigma Industries,D,26.4,0.8333333333333334,615028.61,30,21.812049817506363,254361.58000000002,16,6.15,0.25,1,3.0,0.04411764705882353,0.10526315789473684,2.7941176470588234,0.0,0.0,0.5769117647058823,2,3,0.1556,0
V004539,Beta AG,C,19.06382978723404,0.7659574468085106,568369.9400000001,47,20.09045225898108,146422.4,21,6.5,0.25,0,3.0,0.04081632653061224,0.1111111111111111,2.7551020408163267,0.0,0.04878048780487805,0.4258014908090896,0,1,0.1875,0
V004540,Zeta Pvt Ltd,A,26.121951219512194,0.8536585365853658,479613.91,41,22.382130285063596,117797.9,15,7.95,0.35,0,1.0,0.056338028169014086,0.07692307692307693,3.6619718309859155,0.0,0.0,0.40807282720714527,0,2,0.5291,0
V004541,Agro Services,A,20.1875,0.78125,429470.16,32,19.182380188011585,342638.52,27,7.8500000000000005,0.55,0,3.0,0.022988505747126436,0.05,2.2988505747126435,0.0,0.08333333333333333,0.43328843390804594,0,3,0.3078,0
V004542,Infra GmbH,A,16.594594594594593,0.7837837837837838,314374.12,37,18.909814411598045,237347.1,26,7.9,0.75,0,3.0,0.05319148936170213,0.047619047619047616,2.234042553191489,0.0,0.0,0.4220984282154494,0,1,0.442,0
V004543,Inter Enterprises,C,21.48936170212766,0.8297872340425532,704789.18,47,20.874232441421682,149540.12,20,6.866666666666667,0.75,0,3.0,0.03260869565217391,0.13043478260869565,2.5,0.029411764705882353,0.0,0.4571772233407701,0,1,0.1465,0
V004544,Energy Associates,C,15.024390243902438,0.7560975609756098,333491.62,41,19.783184532423046,803952.14,25,6.933333333333333,0.55,0,3.0,0.03125,0.10344827586206896,3.0208333333333335,0.0,0.02857142857142857,0.40505589430894307,0,1,0.4944,0
V004545,Digital Group,D,19.068181818181817,0.7272727272727273,392041.95,44,23.227287207849756,241281.26,27,7.05,0.55,0,1.0,0.0196078431372549,0.13793103448275862,2.843137254901961,0.0,0.0,0.3370933600713012,0,1,0.2229,0
V004546,Net Solutions,A,23.205128205128204,0.7948717948717948,413758.97,39,24.278189786827937,214182.17,17,5.6,0.1,0,3.0,0.0375,0.1111111111111111,3.375,0.03571428571428571,0.03571428571428571,0.45497100122100115,0,1,0.3001,0
V004547,Tech Pvt Ltd,B,13.787878787878787,0.7272727272727273,629413.14,33,19.574788593618287,280396.23,25,6.7,0.35,0,1.0,0.0,0.14285714285714285,2.763157894736842,0.034482758620689655,0.034482758620689655,0.31657958899338207,0,1,0.437,0
V004548,Infra Enterprises,A,28.954545454545453,0.8863636363636364,443633.9,44,21.75332591032177,312714.69,23,8.15,0.35,0,4.0,0.029411764705882353,0.0,2.549019607843137,0.0,0.07142857142857142,0.5394942067736185,1,3,0.4038,0
V004549,Smart BV,B,26.06382978723404,0.8085106382978723,927950.48,47,23.148297200328695,310797.58,20,5.199999999999999,0.55,1,4.0,0.030612244897959183,0.1111111111111111,2.7551020408163267,0.05405405405405406,0.05405405405405406,0.6096191121647049,2,0,0.3357,0
V004550,Epsilon Associates,A,20.25,0.75,410831.52999999997,44,23.395611792872415,522291.11,23,5.6,0.1,0,3.0,0.011494252873563218,0.25,1.839080459770115,0.025,0.0,0.4255244252873563,0,1,0.436,0
V004551,Metal Corp,C,23.44,0.74,712631.08,50,24.597295354886285,382325.59,30,7.333333333333333,0.2,0,3.0,0.0,0.06896551724137931,2.6126126126126126,0.0,0.0,0.43216666666666664,0,1,0.2762,0
V004552,Prime Ltd,B,19.195652173913043,0.717391304347826,433688.58,46,22.80800986516934,715029.96,22,6.300000000000001,0.55,1,3.0,0.056179775280898875,0.1935483870967742,3.4831460674157304,0.027777777777777776,0.0,0.5160950306681865,1,0,0.5663,0
